marca_telefono,modelo_telefono,tienda,precio_usd,almacenamiento,ram,fecha_lanzamiento,dimensiones,peso,tipo_pantalla,tama̱o_pantalla,resolucion_pantalla,sistema operativo,nfc,usb,bateria,caracteristicas_sensores,colores,video,chipset,cpu,gpu,a̱o,plegable,densidad ppi, quantile_10,quantile_50,quantile_90,rango_precio,tipo_os,version_os,tama̱o_bateria,colores_disponibles,empresa_chip,n̼cleo_cpu,empresa_gpu,huella digital,resolucion_video
15,244,2,117.95,32,4,2022-01-21,277,196.0,218,6.5,60,58,0,33,5000,2,27,5,153,61,46,2022-01-01,0,270,114.99,246.27,790.56,2,0,1,1,3,8,3,3,0,0
15,244,2,129.61,64,4,2022-01-21,277,196.0,218,6.5,60,58,0,33,5000,2,27,5,153,61,46,2022-01-01,0,270,114.99,246.27,790.56,2,0,1,1,3,8,3,3,0,0
15,321,2,972.14,64,6,2018-03-01,50,189.0,249,6.2,43,190,1,9,3500,62,246,50,20,120,58,2018-01-01,0,529,140.912,213.85,310.648,0,0,16,2,8,1,3,3,3,1
15,295,2,412.19,512,12,2019-08-23,178,196.0,84,6.8,44,192,1,9,4300,59,10,52,22,90,62,2019-01-01,0,498,130.8,249.0,403.566,0,0,17,2,4,1,3,3,5,1
15,281,2,162.01,128,8,2020-01-17,239,179.0,224,6.7,4,21,1,5,4500,44,340,70,97,77,5,2020-01-01,0,393,100.8,196.81,491.512,2,0,0,1,4,7,3,0,5,1
15,301,2,239.78,128,12,2020-03-06,25,163.0,77,6.2,48,22,1,28,4000,59,132,136,23,91,65,2020-01-01,0,563,100.8,196.81,491.512,2,0,0,2,5,1,3,3,5,2
15,300,2,159.43,128,8,2019-03-08,3,150.0,84,5.8,0,193,1,9,3100,26,345,107,21,89,62,2019-01-01,0,438,130.8,249.0,403.566,2,0,17,3,6,1,3,3,4,1
15,320,2,127.66,128,4,2018-03-09,18,163.0,249,5.8,43,190,1,9,3000,62,245,50,20,120,58,2018-01-01,0,570,140.912,213.85,310.648,1,0,16,3,7,1,3,3,3,1
15,320,2,401.81,256,4,2018-03-09,18,163.0,249,5.8,43,190,1,9,3000,62,245,50,20,120,58,2018-01-01,0,570,140.912,213.85,310.648,0,0,16,3,7,1,3,3,3,1
15,298,2,174.99,512,8,2019-03-08,22,157.0,84,6.1,44,193,1,18,3400,60,346,107,21,89,62,2019-01-01,0,550,130.8,249.0,403.566,2,0,17,3,8,1,3,3,5,1
15,299,2,362.94,128,8,2019-03-08,44,175.0,84,6.4,44,193,1,18,4100,60,347,107,21,89,62,2019-01-01,0,522,130.8,249.0,403.566,2,0,17,2,10,1,3,3,5,1
15,299,2,387.56,512,8,2019-03-08,44,175.0,84,6.4,44,193,1,18,4100,60,347,107,21,89,62,2019-01-01,0,522,130.8,249.0,403.566,2,0,17,2,10,1,3,3,5,1
15,292,2,281.28,128,8,2021-10-03,280,173.0,225,6.7,4,57,1,5,5000,25,207,94,119,18,11,2021-01-01,0,393,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,1
15,245,2,103.03,32,3,2021-08-18,277,196.0,218,6.5,60,49,1,3,5000,30,29,5,82,111,70,2021-01-01,0,270,127.03,249.99,581.99,1,0,1,1,3,6,3,4,4,0
15,245,2,167.2,32,4,2021-08-18,277,196.0,218,6.5,60,49,1,3,5000,30,29,5,82,111,70,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,3,6,3,4,4,0
15,311,2,278.67,256,8,2022-02-25,42,195.0,82,6.6,1,88,1,28,4500,59,330,135,14,25,73,2022-01-01,0,393,114.99,246.27,790.56,2,0,3,1,9,1,3,5,5,2
15,262,2,246.27,64,6,2022-03-25,320,195.0,220,6.6,5,107,1,3,5000,17,77,5,106,114,2,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,7,3,0,4,0
15,310,2,414.72,256,12,2022-02-25,228,228.0,82,6.8,45,88,1,28,5000,59,329,135,14,25,73,2022-01-01,0,500,114.99,246.27,790.56,2,0,3,1,8,1,3,5,5,2
15,310,2,531.44,512,12,2022-02-25,228,228.0,82,6.8,45,88,1,28,5000,59,329,135,14,25,73,2022-01-01,0,500,114.99,246.27,790.56,2,0,3,1,8,1,3,5,5,2
15,310,2,576.81,1000,12,2022-02-25,228,228.0,82,6.8,45,88,1,28,5000,59,329,135,14,25,73,2022-01-01,0,500,114.99,246.27,790.56,2,0,3,1,8,1,3,5,5,2
15,254,2,180.17,32,4,2022-03-23,313,195.0,218,6.6,5,97,1,5,5000,14,77,5,17,101,40,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,1,3,3,4,0
15,254,2,102.33,64,4,2022-03-23,313,195.0,218,6.6,5,97,1,5,5000,14,77,5,17,101,40,2022-01-01,0,400,114.99,246.27,790.56,1,0,3,1,4,1,3,3,4,0
15,254,2,212.58,128,4,2022-03-23,313,195.0,218,6.6,5,97,1,5,5000,14,77,5,17,101,40,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,1,3,3,4,0
15,290,2,485.97,128,8,2022-04-08,321,198.0,259,6.6,5,79,1,5,5000,16,202,101,9,84,51,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,3,1,3,3,4,1
15,278,2,232.02,128,6,2022-03-24,76,189.0,233,6.5,4,86,1,5,5000,39,69,100,9,84,51,2022-01-01,0,405,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,278,2,285.15,128,8,2022-03-24,76,189.0,233,6.5,4,86,1,5,5000,39,69,100,9,84,51,2022-01-01,0,405,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,269,2,285.1,128,6,2022-04-20,78,186.0,242,6.4,4,87,1,5,5000,36,69,94,9,84,51,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,256,2,149.05,128,4,2021-12-03,293,195.0,220,6.5,60,65,1,3,5000,18,17,5,43,71,44,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,1,6,3,3,4,0
15,287,2,168.49,128,4,2022-07-01,320,192.0,218,6.6,5,80,1,3,5000,14,145,5,17,101,40,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,3,1,3,3,4,0
15,255,2,216.71,32,4,2022-07-01,313,195.0,218,6.6,5,97,1,5,5000,14,68,5,90,64,41,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,3,6,3,3,4,0
15,263,2,233.3,64,6,2022-09-02,320,197.0,219,6.6,5,106,1,3,5000,19,77,5,109,79,6,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,7,3,0,4,0
15,263,2,187.95,128,4,2022-09-02,320,197.0,219,6.6,5,106,1,3,5000,19,77,5,109,79,6,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,7,3,0,4,0
15,326,2,300.72,256,8,2022-08-25,384,187.0,94,6.7,12,108,1,5,3700,26,93,64,137,49,19,2022-01-01,1,426,114.99,246.27,790.56,2,0,3,2,9,7,3,0,4,1
15,326,2,330.53,512,8,2022-08-25,384,187.0,94,6.7,12,108,1,5,3700,26,93,64,137,49,19,2022-01-01,1,426,114.99,246.27,790.56,2,0,3,2,9,7,3,0,4,1
15,330,2,646.8,512,12,2022-08-25,377,263.0,94,7.6,53,111,1,28,4400,26,199,141,137,49,19,2022-01-01,1,373,114.99,246.27,790.56,2,0,3,2,4,7,3,0,4,2
15,330,2,725.87,1000,12,2022-08-25,377,263.0,94,7.6,53,111,1,28,4400,26,199,141,137,49,19,2022-01-01,1,373,114.99,246.27,790.56,2,0,3,2,4,7,3,0,4,2
15,293,2,416.66,128,8,2022-04-22,300,176.0,225,6.7,5,97,1,5,5000,25,202,94,62,84,52,2022-01-01,0,394,114.99,246.27,790.56,2,0,3,1,3,6,3,3,4,1
15,329,2,490.94,512,12,2021-08-27,382,271.0,94,7.6,52,41,1,22,4400,26,325,108,132,30,14,2021-01-01,1,374,127.03,249.99,581.99,2,0,1,2,5,7,3,0,4,1
15,277,2,167.21,128,6,2021-09-01,84,189.0,233,6.5,4,65,1,5,4500,36,14,100,119,18,11,2021-01-01,0,405,127.03,249.99,581.99,2,0,1,1,4,7,3,0,5,1
15,248,2,99.81,32,4,2022-09-22,299,195.0,221,6.5,60,107,1,3,5000,13,40,5,17,101,40,2022-01-01,0,270,114.99,246.27,790.56,1,0,3,1,4,1,3,3,4,0
15,248,2,102.32,64,4,2022-09-22,299,195.0,221,6.5,60,107,1,3,5000,13,40,5,17,101,40,2022-01-01,0,270,114.99,246.27,790.56,1,0,3,1,4,1,3,3,4,0
15,259,2,158.12,128,6,2023-12-16,90,200.0,247,6.5,1,178,1,3,5000,14,94,5,76,71,44,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,6,3,3,4,0
15,259,2,189.23,128,8,2023-12-16,90,200.0,247,6.5,1,178,1,3,5000,14,94,5,76,71,44,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,6,3,3,4,0
15,318,2,998.04,512,12,2024-01-24,182,232.0,85,6.8,46,188,1,26,5000,59,395,111,145,2,26,2024-01-01,0,505,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,318,2,1178.25,1000,12,2024-01-24,182,232.0,85,6.8,46,188,1,26,5000,59,395,111,145,2,26,2024-01-01,0,505,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,319,2,944.86,512,12,2024-01-24,57,196.0,85,6.7,46,188,1,26,4900,59,311,116,146,2,27,2024-01-01,0,513,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,271,2,222.95,128,8,2024-03-15,155,209.0,229,6.6,1,182,1,5,5000,36,206,97,11,113,54,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,3,5,1
15,271,2,272.19,256,8,2024-03-15,155,209.0,229,6.6,1,182,1,5,5000,36,206,97,11,113,54,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,3,5,1
15,280,2,329.23,256,8,2024-03-15,126,213.0,235,6.6,1,182,1,5,5000,36,206,97,12,121,72,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,5,5,1
15,280,2,622.21,256,12,2024-03-15,126,213.0,235,6.6,1,182,1,5,5000,36,206,97,12,121,72,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,5,5,1
15,294,2,368.81,256,8,2024-03-28,257,180.0,228,6.7,4,161,1,5,5000,44,142,98,124,17,12,2024-01-01,0,393,161.707,550.45,1375.35,2,0,5,1,2,7,3,0,5,1
15,316,2,667.53,256,8,2024-01-24,14,167.0,85,6.2,1,188,1,26,4000,59,311,116,146,2,27,2024-01-01,0,416,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,5,2
15,316,2,777.71,512,8,2024-01-24,14,167.0,85,6.2,1,188,1,26,4000,59,311,116,146,2,27,2024-01-01,0,416,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,5,2
15,328,2,939.74,512,12,2024-07-24,383,187.0,96,6.7,12,162,1,28,4000,26,412,63,145,2,26,2024-01-01,1,426,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,4,1
15,288,2,174.97,128,6,2024-04-05,91,217.0,247,6.5,1,160,1,3,6000,17,222,6,42,71,44,2024-01-01,0,396,161.707,550.45,1375.35,2,0,5,4,3,6,3,3,4,0
15,332,2,1814.67,512,12,2024-07-24,375,239.0,96,7.6,55,183,1,28,4400,26,287,160,145,2,26,2024-01-01,1,374,161.707,550.45,1375.35,0,0,5,2,5,7,0,0,4,2
15,332,2,2020.78,1000,12,2024-07-24,375,239.0,96,7.6,55,183,1,28,4400,26,287,160,145,2,26,2024-01-01,1,374,161.707,550.45,1375.35,0,0,5,2,5,7,0,0,4,2
15,317,2,841.23,256,8,2024-10-03,171,213.0,83,6.7,1,161,1,28,4700,36,91,146,16,0,75,2024-01-01,0,385,161.707,550.45,1375.35,2,0,5,1,5,1,4,5,5,2
15,317,2,906.04,512,8,2024-10-03,171,213.0,83,6.7,1,161,1,28,4700,36,91,146,16,0,75,2024-01-01,0,385,161.707,550.45,1375.35,2,0,5,1,5,1,4,5,5,2
15,265,2,187.94,256,8,2023-12-16,120,197.0,229,6.5,1,182,1,3,5000,17,95,103,9,84,51,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,1,3,3,4,1
15,260,2,193.26,128,6,2023-12-16,90,200.0,247,6.5,1,178,1,3,5000,17,96,6,42,71,44,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,6,3,3,4,0
15,257,2,115.36,128,4,2023-03-27,344,201.0,218,6.6,5,124,1,3,5000,31,32,5,88,65,41,2023-01-01,0,400,118.514,329.99,999.99,1,0,4,1,4,6,3,3,4,0
15,257,2,141.93,128,6,2023-03-27,344,201.0,218,6.6,5,124,1,3,5000,31,32,5,88,65,41,2023-01-01,0,400,118.514,329.99,999.99,2,0,4,1,4,6,3,3,4,0
15,312,2,407.64,256,8,2023-02-17,7,168.0,76,6.1,1,141,1,28,3900,59,321,115,141,58,23,2023-01-01,0,425,118.514,329.99,999.99,2,0,4,2,6,7,3,0,5,2
15,312,2,479.58,512,8,2023-02-17,7,168.0,76,6.1,1,141,1,28,3900,59,321,115,141,58,23,2023-01-01,0,425,118.514,329.99,999.99,2,0,4,2,6,7,3,0,5,2
15,258,2,119.25,128,4,2023-01-12,344,202.0,220,6.6,5,148,1,3,5000,27,48,5,10,85,53,2023-01-01,0,400,118.514,329.99,999.99,2,0,4,1,4,1,3,3,4,0
15,258,2,173.68,128,6,2023-01-12,344,202.0,220,6.6,5,148,1,3,5000,27,48,5,10,85,53,2023-01-01,0,400,118.514,329.99,999.99,2,0,4,1,4,1,3,3,4,0
15,258,2,173.69,128,8,2023-01-12,344,202.0,220,6.6,5,148,1,3,5000,27,48,5,10,85,53,2023-01-01,0,400,118.514,329.99,999.99,2,0,4,1,4,1,3,3,4,0
15,315,2,547.0,512,8,2023-02-17,47,196.0,76,6.6,1,141,1,28,4700,59,321,115,141,58,23,2023-01-01,0,393,118.514,329.99,999.99,2,0,4,1,6,7,3,0,5,2
15,270,2,206.1,128,8,2023-03-24,135,199.0,229,6.6,1,140,1,5,5000,36,226,95,36,88,52,2023-01-01,0,390,118.514,329.99,999.99,2,0,4,1,4,6,3,3,5,1
15,270,2,261.82,256,8,2023-03-24,135,199.0,229,6.6,1,140,1,5,5000,36,226,95,36,88,52,2023-01-01,0,390,118.514,329.99,999.99,2,0,4,1,4,6,3,3,5,1
15,314,2,829.5,256,12,2023-02-17,229,234.0,76,6.8,45,141,1,28,5000,59,323,115,141,58,23,2023-01-01,0,500,118.514,329.99,999.99,2,0,4,1,9,7,3,0,5,2
15,314,2,1296.19,512,12,2023-02-17,229,234.0,76,6.8,45,141,1,28,5000,59,323,115,141,58,23,2023-01-01,0,500,118.514,329.99,999.99,0,0,4,1,9,7,3,0,5,2
15,314,2,884.7,1000,12,2023-02-17,229,234.0,76,6.8,45,141,1,28,5000,59,323,115,141,58,23,2023-01-01,0,500,118.514,329.99,999.99,2,0,4,1,9,7,3,0,5,2
15,279,2,230.53,128,8,2023-03-24,51,202.0,235,6.4,1,140,1,5,5000,38,227,96,11,113,54,2023-01-01,0,403,118.514,329.99,999.99,2,0,4,1,4,1,3,3,5,1
15,279,2,276.09,256,8,2023-03-24,51,202.0,235,6.4,1,140,1,5,5000,38,227,96,11,113,54,2023-01-01,0,403,118.514,329.99,999.99,2,0,4,1,4,1,3,3,5,1
15,331,2,887.88,512,12,2023-08-11,376,253.0,93,7.6,53,141,1,28,4400,26,208,161,141,58,23,2023-01-01,1,373,118.514,329.99,999.99,2,0,4,2,5,7,3,0,4,2
15,331,2,880.12,1000,12,2023-08-11,376,253.0,93,7.6,53,141,1,28,4400,26,208,161,141,58,23,2023-01-01,1,373,118.514,329.99,999.99,2,0,4,2,5,7,3,0,4,2
15,327,2,552.83,512,8,2023-08-11,383,187.0,95,6.7,12,147,1,28,3700,26,273,64,141,58,23,2023-01-01,1,425,118.514,329.99,999.99,2,0,4,2,8,7,3,0,4,1
15,249,2,109.27,128,6,2023-10-15,356,195.0,218,6.7,60,112,0,3,5000,2,60,2,73,64,41,2023-01-01,0,262,118.514,329.99,999.99,1,0,4,1,3,6,3,3,0,0
15,250,2,122.36,128,4,2023-10-18,346,194.0,220,6.7,4,112,1,3,5000,30,61,2,106,114,2,2023-01-01,0,393,118.514,329.99,999.99,2,0,4,1,4,7,3,0,4,0
15,250,2,129.62,128,6,2023-10-18,346,194.0,220,6.7,4,112,1,3,5000,30,61,2,106,114,2,2023-01-01,0,393,118.514,329.99,999.99,2,0,4,1,4,7,3,0,4,0
15,313,2,427.68,256,8,2023-10-05,48,209.0,80,6.4,1,140,1,32,4500,36,272,130,15,26,74,2023-01-01,0,403,118.514,329.99,999.99,2,0,4,1,6,1,3,5,5,2
15,247,2,98.5,32,4,2022-11-07,277,188.0,218,6.5,60,80,0,5,5000,2,31,5,82,108,70,2022-01-01,0,270,114.99,246.27,790.56,1,0,3,1,3,6,3,4,0,0
15,268,2,136.1,128,4,2021-01-22,279,205.0,260,6.5,60,56,1,5,5000,17,13,67,47,66,45,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,4,6,3,3,4,1
15,268,2,200.91,128,6,2021-01-22,279,205.0,260,6.5,60,56,1,5,5000,17,13,67,47,66,45,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,4,6,3,3,4,1
15,268,2,246.27,128,8,2021-01-22,279,205.0,260,6.5,60,56,1,5,5000,17,13,67,47,66,45,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,4,6,3,3,4,1
15,242,2,127.03,32,3,2021-01-27,262,206.0,218,6.5,60,12,0,33,5000,0,22,5,78,126,69,2021-01-01,0,270,127.03,249.99,581.99,2,0,0,1,2,6,4,4,0,0
15,305,2,246.28,256,8,2021-01-29,26,169.0,78,6.2,4,41,1,28,4000,59,331,135,13,33,66,2021-01-01,0,421,127.03,249.99,581.99,2,0,1,2,4,1,3,3,5,2
15,308,2,233.25,256,8,2021-01-29,146,200.0,78,6.7,4,41,1,28,4800,59,327,135,13,33,66,2021-01-01,0,394,127.03,249.99,581.99,2,0,1,1,6,1,3,3,5,2
15,307,2,361.6,256,12,2021-01-29,312,227.0,81,6.8,48,41,1,28,5000,59,326,135,13,33,66,2021-01-01,0,515,127.03,249.99,581.99,2,0,1,1,6,1,3,3,5,2
15,307,2,330.52,512,12,2021-01-29,312,227.0,81,6.8,48,41,1,28,5000,59,326,135,13,33,66,2021-01-01,0,515,127.03,249.99,581.99,2,0,1,1,6,1,3,3,5,2
15,252,2,103.68,32,3,2020-12-21,261,205.0,218,6.5,60,16,1,3,5000,13,71,5,82,111,70,2020-01-01,0,270,100.8,196.81,491.512,2,0,0,1,4,6,3,4,4,0
15,252,2,95.92,64,4,2020-12-21,261,205.0,218,6.5,60,16,1,3,5000,13,71,5,82,111,70,2020-01-01,0,270,100.8,196.81,491.512,1,0,0,1,4,6,3,4,4,0
15,252,2,155.54,128,3,2020-12-21,261,205.0,218,6.5,60,16,1,3,5000,13,71,5,82,111,70,2020-01-01,0,270,100.8,196.81,491.512,2,0,0,1,4,6,3,4,4,0
15,243,2,116.66,32,2,2021-01-04,277,196.0,218,6.5,60,16,0,3,5000,2,81,5,95,125,1,2021-01-01,0,270,127.03,249.99,581.99,1,0,0,1,4,7,3,0,0,0
15,303,2,306.58,256,12,2020-03-06,336,222.0,79,6.9,48,22,1,28,5000,59,133,136,23,91,65,2020-01-01,0,511,100.8,196.81,491.512,2,0,0,1,3,1,3,3,5,2
15,266,2,181.46,128,4,2020-04-27,71,185.0,223,6.4,4,8,1,5,5000,36,339,5,87,63,41,2020-01-01,0,411,100.8,196.81,491.512,2,0,0,1,4,6,3,3,5,0
15,266,2,245.62,128,6,2020-04-27,71,185.0,223,6.4,4,8,1,5,5000,36,339,5,87,63,41,2020-01-01,0,411,100.8,196.81,491.512,2,0,0,1,4,6,3,3,5,0
15,274,2,155.48,128,8,2020-04-29,62,187.0,223,6.5,4,21,1,5,4500,44,343,69,19,72,63,2020-01-01,0,405,100.8,196.81,491.512,2,0,0,1,3,1,3,3,5,1
15,285,2,224.24,64,4,2020-05-04,141,197.0,218,6.4,59,16,0,3,5000,11,52,5,95,125,1,2020-01-01,0,268,100.8,196.81,491.512,2,0,0,1,3,7,3,0,3,0
15,282,2,154.25,128,8,2020-06-15,186,185.0,224,6.7,4,21,1,5,4500,44,342,70,19,72,63,2020-01-01,0,393,100.8,196.81,491.512,2,0,0,1,3,1,3,3,5,1
15,296,2,907.33,256,8,2020-08-21,151,192.0,227,6.7,4,21,1,28,4300,59,285,136,23,91,65,2020-01-01,0,393,100.8,196.81,491.512,0,0,0,2,5,1,3,3,5,2
15,297,2,432.93,256,8,2020-08-21,302,208.0,75,6.9,45,21,1,28,4500,59,284,136,23,91,65,2020-01-01,0,496,100.8,196.81,491.512,2,0,0,1,3,1,3,3,5,2
15,325,2,312.38,256,8,2021-08-27,385,183.0,94,6.7,12,66,1,5,3300,26,324,64,132,30,14,2021-01-01,1,426,127.03,249.99,581.99,2,0,1,3,11,7,3,0,4,1
15,304,2,491.26,128,12,2020-03-06,162,188.0,77,6.7,48,22,1,28,4500,59,125,136,23,91,65,2020-01-01,0,525,100.8,196.81,491.512,2,0,0,1,6,1,3,3,5,2
15,261,2,194.42,128,4,2021-07-01,72,186.0,246,6.4,60,56,1,3,5000,17,76,5,90,64,41,2021-01-01,0,274,127.03,249.99,581.99,2,0,1,1,4,6,3,3,4,0
15,275,2,185.36,128,6,2021-03-26,84,189.0,247,6.5,4,66,1,5,4500,36,15,100,112,81,5,2021-01-01,0,407,127.03,249.99,581.99,2,0,1,1,4,7,3,0,5,1
15,275,2,178.88,128,8,2021-03-26,84,189.0,247,6.5,4,66,1,5,4500,36,15,100,112,81,5,2021-01-01,0,407,127.03,249.99,581.99,2,0,1,1,4,7,3,0,5,1
15,275,2,648.09,256,6,2021-03-26,84,189.0,247,6.5,4,66,1,5,4500,36,15,100,112,81,5,2021-01-01,0,407,127.03,249.99,581.99,0,0,1,1,4,7,3,0,5,1
15,276,2,298.11,128,8,2021-03-19,84,189.0,238,6.5,4,66,1,5,4500,36,15,100,116,78,6,2021-01-01,0,407,127.03,249.99,581.99,2,0,1,1,4,7,3,0,5,1
15,267,2,136.1,128,4,2021-02-25,61,184.0,247,6.4,4,56,1,5,5000,36,13,5,90,64,41,2021-01-01,0,411,127.03,249.99,581.99,2,0,1,1,4,6,3,3,5,0
15,283,2,289.05,128,8,2021-03-26,311,203.0,247,6.7,4,48,1,5,5000,36,15,100,112,81,5,2021-01-01,0,394,127.03,249.99,581.99,2,0,1,1,4,7,3,0,5,1
15,283,2,602.73,256,6,2021-03-26,311,203.0,247,6.7,4,48,1,5,5000,36,15,100,112,81,5,2021-01-01,0,394,127.03,249.99,581.99,0,0,1,1,4,7,3,0,5,1
15,289,2,581.99,128,6,2021-06-28,73,180.0,247,6.4,4,56,1,5,5000,17,47,5,90,64,41,2021-01-01,0,411,127.03,249.99,581.99,0,0,1,1,2,6,3,3,4,0
15,286,2,155.53,32,4,2021-04-30,263,212.0,220,6.5,60,36,1,3,5000,13,23,5,17,101,40,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,3,1,3,3,4,0
15,286,2,426.45,64,4,2021-04-30,263,212.0,220,6.5,60,36,1,3,5000,13,23,5,17,101,40,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,3,1,3,3,4,0
15,253,2,181.46,32,4,2021-08-09,261,205.0,218,6.5,60,57,1,3,5000,13,27,5,17,101,40,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,3,1,3,3,4,0
16,336,2,1372.68,512,12,2024-06-03,166,192.0,173,6.5,1,174,1,31,5000,24,55,14,144,55,25,2024-01-01,0,396,161.707,550.45,1375.35,2,0,5,1,4,7,3,0,4,1
16,334,2,877.53,512,12,2022-06-11,307,185.0,193,6.5,51,91,1,31,5000,24,66,14,135,41,19,2022-01-01,0,643,114.99,246.27,790.56,0,0,3,1,3,7,3,0,4,1
16,335,2,1043.44,512,12,2023-07-28,308,187.0,193,6.5,51,142,1,31,5000,24,45,14,139,51,23,2023-01-01,0,643,118.514,329.99,999.99,0,0,4,1,3,7,3,0,4,1
16,340,2,711.61,256,8,2022-09-22,39,172.0,193,6.1,11,91,1,31,5000,24,200,14,135,41,19,2022-01-01,0,449,114.99,246.27,790.56,2,0,3,1,3,7,3,0,4,1
16,337,2,283.87,256,6,2021-06-11,33,169.0,201,6.0,11,53,1,16,4500,31,70,101,108,69,6,2021-01-01,0,457,127.03,249.99,581.99,2,0,1,1,4,7,3,0,4,1
16,339,2,326.51,256,8,2021-10-08,41,168.0,193,6.1,11,53,1,21,4500,24,36,14,132,30,14,2021-01-01,0,449,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,1
16,333,2,427.68,512,12,2021-08-25,307,186.0,193,6.5,51,53,1,21,4500,24,166,14,132,30,14,2021-01-01,0,643,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,1
17,342,2,90.72,256,6,2023-04-04,345,190.0,133,6.75,60,128,1,3,5010,30,144,5,81,108,70,2023-01-01,0,260,118.514,329.99,999.99,1,0,4,1,2,6,3,4,4,0
17,343,2,212.42,256,6,2024-04-08,348,195.0,147,6.78,10,167,1,3,5010,31,262,5,74,64,41,2024-01-01,0,396,161.707,550.45,1375.35,2,0,5,1,2,6,3,3,4,0
20,411,2,79.7,64,3,2023-01-01,355,192.0,126,6.71,64,73,1,33,5000,7,184,5,91,64,41,2023-01-01,0,268,118.514,329.99,999.99,1,0,3,1,4,6,3,3,3,0
20,414,2,158.95,128,6,2023-12-16,347,192.0,136,6.74,60,118,0,3,5000,14,372,5,42,71,44,2023-01-01,0,260,118.514,329.99,999.99,2,0,4,1,3,6,3,3,4,0
20,353,2,453.67,256,8,2021-12-31,234,204.0,158,6.73,48,73,1,5,4600,40,194,119,135,41,19,2021-01-01,0,521,127.03,249.99,581.99,2,0,3,1,4,7,3,0,5,2
20,438,2,259.24,128,8,2022-11-01,210,187.0,22,6.67,4,73,1,5,5000,25,167,83,36,88,52,2022-01-01,0,395,114.99,246.27,790.56,2,0,3,1,4,6,3,3,4,1
20,438,2,369.18,256,8,2022-11-01,210,187.0,22,6.67,4,73,1,5,5000,25,167,83,36,88,52,2022-01-01,0,395,114.99,246.27,790.56,2,0,3,1,4,6,3,3,4,1
20,420,2,99.39,32,3,2022-09-23,304,192.0,120,6.52,60,70,0,33,5000,7,223,5,79,127,70,2022-01-01,0,269,114.99,246.27,790.56,1,0,3,1,3,6,4,4,3,0
20,391,2,183.22,128,4,2022-09-13,264,201.0,140,6.58,5,104,1,5,5000,31,42,5,76,71,44,2022-01-01,0,401,114.99,246.27,790.56,2,0,3,1,3,6,3,3,4,0
20,392,2,168.51,128,4,2022-09-06,101,178.8,46,6.43,4,73,1,3,5000,17,195,83,93,70,60,2022-01-01,0,409,114.99,246.27,790.56,2,0,3,1,3,6,3,3,4,1
20,392,2,180.3,128,6,2022-09-06,101,178.8,46,6.43,4,73,1,3,5000,17,195,83,93,70,60,2022-01-01,0,409,114.99,246.27,790.56,2,0,3,1,3,6,3,3,4,1
20,354,2,413.49,256,8,2022-10-06,213,202.0,53,6.67,25,105,1,5,5000,50,59,75,59,123,49,2022-01-01,0,446,114.99,246.27,790.56,2,0,3,1,3,6,3,3,5,1
20,437,2,125.77,128,4,2023-03-30,326,183.5,6,6.67,4,144,1,5,5000,25,313,5,107,122,2,2023-01-01,0,395,118.514,329.99,999.99,2,0,4,1,3,7,3,0,4,0
